property_id,source,image_index,image_path,country,district_canonical,locality,listing_intent,cnn_property_type,cnn_bedroom_class,condition,style,environment,split
propmarket-tm9zmb1Cj-5VmgarS2eJA,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tm9zmb1Cj-5VmgarS2eJA\image_2.jpg,Lesotho,Maseru,Masowe Iii,rent,House,3,New,Modern,Urban,val
propmarket-tm9zmb1Cj-5VmgarS2eJA,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tm9zmb1Cj-5VmgarS2eJA\image_3.jpg,Lesotho,Maseru,Masowe Iii,rent,House,3,New,Modern,Urban,val
propmarket-tm9zmb1Cj-5VmgarS2eJA,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tm9zmb1Cj-5VmgarS2eJA\image_4.jpg,Lesotho,Maseru,Masowe Iii,rent,House,3,New,Modern,Urban,val
propmarket-tm9zmb1Cj-5VmgarS2eJA,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tm9zmb1Cj-5VmgarS2eJA\image_5.jpg,Lesotho,Maseru,Masowe Iii,rent,House,3,New,Modern,Urban,val
propmarket-s_hj4oYl975CEdifUzZCH,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-s_hj4oYl975CEdifUzZCH\image_1.jpg,Lesotho,Maseru,Mathokoane,sale,House,2,Good,Traditional,Suburban,train
propmarket-s_hj4oYl975CEdifUzZCH,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-s_hj4oYl975CEdifUzZCH\image_2.jpg,Lesotho,Maseru,Mathokoane,sale,House,2,Good,Traditional,Suburban,train
propmarket-s_hj4oYl975CEdifUzZCH,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-s_hj4oYl975CEdifUzZCH\image_3.jpg,Lesotho,Maseru,Mathokoane,sale,House,2,Good,Traditional,Suburban,train
propmarket-s_hj4oYl975CEdifUzZCH,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-s_hj4oYl975CEdifUzZCH\image_4.jpg,Lesotho,Maseru,Mathokoane,sale,House,2,Good,Traditional,Suburban,train
propmarket-s_hj4oYl975CEdifUzZCH,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-s_hj4oYl975CEdifUzZCH\image_5.jpg,Lesotho,Maseru,Mathokoane,sale,House,2,Good,Traditional,Suburban,train
propmarket-Bc9FR1yIShoqxKfCinFFv,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Bc9FR1yIShoqxKfCinFFv\image_1.jpg,Lesotho,Maseru,Semphetenyane,sale,House,3,New,Traditional,Hillside,val
propmarket-Bc9FR1yIShoqxKfCinFFv,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Bc9FR1yIShoqxKfCinFFv\image_2.jpg,Lesotho,Maseru,Semphetenyane,sale,House,3,New,Traditional,Hillside,val
propmarket-Bc9FR1yIShoqxKfCinFFv,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Bc9FR1yIShoqxKfCinFFv\image_3.jpg,Lesotho,Maseru,Semphetenyane,sale,House,3,New,Traditional,Hillside,val
propmarket-Bc9FR1yIShoqxKfCinFFv,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Bc9FR1yIShoqxKfCinFFv\image_4.jpg,Lesotho,Maseru,Semphetenyane,sale,House,3,New,Traditional,Hillside,val
propmarket-Bc9FR1yIShoqxKfCinFFv,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Bc9FR1yIShoqxKfCinFFv\image_5.jpg,Lesotho,Maseru,Semphetenyane,sale,House,3,New,Traditional,Hillside,val
propmarket-81l4_NDWdSkfdHzXFJwUq,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-81l4_NDWdSkfdHzXFJwUq\image_1.jpg,Lesotho,Berea,Lekokoaneng,sale,House,2,Good,Traditional,Urban,train
propmarket-hw6n6Mf06YMilWhDjAv98,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hw6n6Mf06YMilWhDjAv98\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Family,Urban,val
propmarket-hw6n6Mf06YMilWhDjAv98,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hw6n6Mf06YMilWhDjAv98\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Family,Urban,val
propmarket-hw6n6Mf06YMilWhDjAv98,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hw6n6Mf06YMilWhDjAv98\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Family,Urban,val
propmarket-hw6n6Mf06YMilWhDjAv98,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hw6n6Mf06YMilWhDjAv98\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Family,Urban,val
propmarket-SiDHc0YvePC_fzWHiFisO,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SiDHc0YvePC_fzWHiFisO\image_1.jpg,Lesotho,Maseru,Mazenod,sale,House,3,Good,Traditional,Suburban,train
propmarket-SiDHc0YvePC_fzWHiFisO,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SiDHc0YvePC_fzWHiFisO\image_2.jpg,Lesotho,Maseru,Mazenod,sale,House,3,Good,Traditional,Suburban,train
propmarket-SiDHc0YvePC_fzWHiFisO,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SiDHc0YvePC_fzWHiFisO\image_3.jpg,Lesotho,Maseru,Mazenod,sale,House,3,Good,Traditional,Suburban,train
propmarket-SiDHc0YvePC_fzWHiFisO,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SiDHc0YvePC_fzWHiFisO\image_4.jpg,Lesotho,Maseru,Mazenod,sale,House,3,Good,Traditional,Suburban,train
propmarket-a8l8pgWNjuxoe13ONlO9J,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a8l8pgWNjuxoe13ONlO9J\image_1.jpg,Lesotho,Maseru,Ha Abia,sale,House,1,Good,Traditional,Suburban,train
propmarket-a8l8pgWNjuxoe13ONlO9J,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a8l8pgWNjuxoe13ONlO9J\image_2.jpg,Lesotho,Maseru,Ha Abia,sale,House,1,Good,Traditional,Suburban,train
propmarket-a8l8pgWNjuxoe13ONlO9J,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a8l8pgWNjuxoe13ONlO9J\image_3.jpg,Lesotho,Maseru,Ha Abia,sale,House,1,Good,Traditional,Suburban,train
propmarket-a8l8pgWNjuxoe13ONlO9J,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a8l8pgWNjuxoe13ONlO9J\image_4.jpg,Lesotho,Maseru,Ha Abia,sale,House,1,Good,Traditional,Suburban,train
propmarket-a8l8pgWNjuxoe13ONlO9J,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a8l8pgWNjuxoe13ONlO9J\image_5.jpg,Lesotho,Maseru,Ha Abia,sale,House,1,Good,Traditional,Suburban,train
propmarket-8rZgyZbU6bmT9rIxBpxPt,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8rZgyZbU6bmT9rIxBpxPt\image_1.jpg,Lesotho,Maseru,Mohalalitoe,sale,House,2,Good,Traditional,Suburban,val
propmarket-8rZgyZbU6bmT9rIxBpxPt,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8rZgyZbU6bmT9rIxBpxPt\image_2.jpg,Lesotho,Maseru,Mohalalitoe,sale,House,2,Good,Traditional,Suburban,val
propmarket-8rZgyZbU6bmT9rIxBpxPt,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8rZgyZbU6bmT9rIxBpxPt\image_3.jpg,Lesotho,Maseru,Mohalalitoe,sale,House,2,Good,Traditional,Suburban,val
propmarket-8rZgyZbU6bmT9rIxBpxPt,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8rZgyZbU6bmT9rIxBpxPt\image_4.jpg,Lesotho,Maseru,Mohalalitoe,sale,House,2,Good,Traditional,Suburban,val
propmarket-8rZgyZbU6bmT9rIxBpxPt,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8rZgyZbU6bmT9rIxBpxPt\image_5.jpg,Lesotho,Maseru,Mohalalitoe,sale,House,2,Good,Traditional,Suburban,val
propmarket-Z4z-og29aKZ4wE7APAStn,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Z4z-og29aKZ4wE7APAStn\image_1.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-Z4z-og29aKZ4wE7APAStn,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Z4z-og29aKZ4wE7APAStn\image_2.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-Z4z-og29aKZ4wE7APAStn,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Z4z-og29aKZ4wE7APAStn\image_3.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-Z4z-og29aKZ4wE7APAStn,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Z4z-og29aKZ4wE7APAStn\image_4.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-Z4z-og29aKZ4wE7APAStn,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Z4z-og29aKZ4wE7APAStn\image_5.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-cRZnCvUgMgClhFBk9JbKi,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-cRZnCvUgMgClhFBk9JbKi\image_1.jpg,Lesotho,Quthing,Quthing District,sale,House,2,Good,Traditional,Suburban,train
propmarket-cRZnCvUgMgClhFBk9JbKi,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-cRZnCvUgMgClhFBk9JbKi\image_2.jpg,Lesotho,Quthing,Quthing District,sale,House,2,Good,Traditional,Suburban,train
propmarket-cRZnCvUgMgClhFBk9JbKi,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-cRZnCvUgMgClhFBk9JbKi\image_3.jpg,Lesotho,Quthing,Quthing District,sale,House,2,Good,Traditional,Suburban,train
propmarket-cRZnCvUgMgClhFBk9JbKi,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-cRZnCvUgMgClhFBk9JbKi\image_4.jpg,Lesotho,Quthing,Quthing District,sale,House,2,Good,Traditional,Suburban,train
propmarket-cRZnCvUgMgClhFBk9JbKi,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-cRZnCvUgMgClhFBk9JbKi\image_5.jpg,Lesotho,Quthing,Quthing District,sale,House,2,Good,Traditional,Suburban,train
propmarket-KhjqZ43BkP-Yiv-WUXeeH,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KhjqZ43BkP-Yiv-WUXeeH\image_1.jpg,Lesotho,Maseru,Thaba Bosiu,sale,House,2,Good,Traditional,Suburban,val
propmarket-KhjqZ43BkP-Yiv-WUXeeH,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KhjqZ43BkP-Yiv-WUXeeH\image_2.jpg,Lesotho,Maseru,Thaba Bosiu,sale,House,2,Good,Traditional,Suburban,val
propmarket-KhjqZ43BkP-Yiv-WUXeeH,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KhjqZ43BkP-Yiv-WUXeeH\image_3.jpg,Lesotho,Maseru,Thaba Bosiu,sale,House,2,Good,Traditional,Suburban,val
propmarket-KhjqZ43BkP-Yiv-WUXeeH,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KhjqZ43BkP-Yiv-WUXeeH\image_4.jpg,Lesotho,Maseru,Thaba Bosiu,sale,House,2,Good,Traditional,Suburban,val
propmarket-zGSKI5MMls1YUGneoRJ_Y,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-zGSKI5MMls1YUGneoRJ_Y\image_1.jpg,Lesotho,Mohale's Hoek,Mesitsaneng,sale,House,3,Good,Traditional,Urban,train
propmarket-zGSKI5MMls1YUGneoRJ_Y,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-zGSKI5MMls1YUGneoRJ_Y\image_2.jpg,Lesotho,Mohale's Hoek,Mesitsaneng,sale,House,3,Good,Traditional,Urban,train
propmarket-zGSKI5MMls1YUGneoRJ_Y,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-zGSKI5MMls1YUGneoRJ_Y\image_3.jpg,Lesotho,Mohale's Hoek,Mesitsaneng,sale,House,3,Good,Traditional,Urban,train
propmarket-zGSKI5MMls1YUGneoRJ_Y,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-zGSKI5MMls1YUGneoRJ_Y\image_4.jpg,Lesotho,Mohale's Hoek,Mesitsaneng,sale,House,3,Good,Traditional,Urban,train
propmarket-zGSKI5MMls1YUGneoRJ_Y,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-zGSKI5MMls1YUGneoRJ_Y\image_5.jpg,Lesotho,Mohale's Hoek,Mesitsaneng,sale,House,3,Good,Traditional,Urban,train
propmarket-ULpaoTct4UkIKVByFe5-m,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ULpaoTct4UkIKVByFe5-m\image_1.jpg,Lesotho,Maseru,Masowe Street,sale,House,3,Good,Traditional,Suburban,train
propmarket-ULpaoTct4UkIKVByFe5-m,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ULpaoTct4UkIKVByFe5-m\image_2.jpg,Lesotho,Maseru,Masowe Street,sale,House,3,Good,Traditional,Suburban,train
propmarket-ULpaoTct4UkIKVByFe5-m,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ULpaoTct4UkIKVByFe5-m\image_3.jpg,Lesotho,Maseru,Masowe Street,sale,House,3,Good,Traditional,Suburban,train
propmarket-ULpaoTct4UkIKVByFe5-m,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ULpaoTct4UkIKVByFe5-m\image_4.jpg,Lesotho,Maseru,Masowe Street,sale,House,3,Good,Traditional,Suburban,train
propmarket-ULpaoTct4UkIKVByFe5-m,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ULpaoTct4UkIKVByFe5-m\image_5.png,Lesotho,Maseru,Masowe Street,sale,House,3,Good,Traditional,Suburban,train
propmarket-jLsW5pAWor5DGdiQLz3Ks,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jLsW5pAWor5DGdiQLz3Ks\image_1.jpg,Lesotho,Maseru,Maseru District,sale,House,2,Good,Traditional,Suburban,val
propmarket-jLsW5pAWor5DGdiQLz3Ks,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jLsW5pAWor5DGdiQLz3Ks\image_2.jpg,Lesotho,Maseru,Maseru District,sale,House,2,Good,Traditional,Suburban,val
propmarket-jLsW5pAWor5DGdiQLz3Ks,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jLsW5pAWor5DGdiQLz3Ks\image_3.jpg,Lesotho,Maseru,Maseru District,sale,House,2,Good,Traditional,Suburban,val
propmarket-jLsW5pAWor5DGdiQLz3Ks,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jLsW5pAWor5DGdiQLz3Ks\image_4.png,Lesotho,Maseru,Maseru District,sale,House,2,Good,Traditional,Suburban,val
propmarket-lOGKyLOJwiTcvUEBxfOd2,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-lOGKyLOJwiTcvUEBxfOd2\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,test
propmarket-lOGKyLOJwiTcvUEBxfOd2,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-lOGKyLOJwiTcvUEBxfOd2\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,test
propmarket-lOGKyLOJwiTcvUEBxfOd2,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-lOGKyLOJwiTcvUEBxfOd2\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,test
propmarket-lOGKyLOJwiTcvUEBxfOd2,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-lOGKyLOJwiTcvUEBxfOd2\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,test
propmarket-hnALgHUVxkGWG9QqHXv2y,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hnALgHUVxkGWG9QqHXv2y\image_1.jpg,Lesotho,Maseru,Ha Matala,sale,House,2,Good,Traditional,Suburban,train
propmarket-hnALgHUVxkGWG9QqHXv2y,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hnALgHUVxkGWG9QqHXv2y\image_2.jpg,Lesotho,Maseru,Ha Matala,sale,House,2,Good,Traditional,Suburban,train
propmarket-hnALgHUVxkGWG9QqHXv2y,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hnALgHUVxkGWG9QqHXv2y\image_3.jpg,Lesotho,Maseru,Ha Matala,sale,House,2,Good,Traditional,Suburban,train
propmarket-hnALgHUVxkGWG9QqHXv2y,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-hnALgHUVxkGWG9QqHXv2y\image_4.jpg,Lesotho,Maseru,Ha Matala,sale,House,2,Good,Traditional,Suburban,train
propmarket-tPWv32Y-qCsM46i7tAUHy,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tPWv32Y-qCsM46i7tAUHy\image_1.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket-tPWv32Y-qCsM46i7tAUHy,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tPWv32Y-qCsM46i7tAUHy\image_2.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket-tPWv32Y-qCsM46i7tAUHy,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tPWv32Y-qCsM46i7tAUHy\image_3.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket-tPWv32Y-qCsM46i7tAUHy,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tPWv32Y-qCsM46i7tAUHy\image_4.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket-tPWv32Y-qCsM46i7tAUHy,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-tPWv32Y-qCsM46i7tAUHy\image_5.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket-_eshoYx6_Q5mssqQIF1L6,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-_eshoYx6_Q5mssqQIF1L6\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,New,Traditional,Urban,train
propmarket-_eshoYx6_Q5mssqQIF1L6,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-_eshoYx6_Q5mssqQIF1L6\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,New,Traditional,Urban,train
propmarket-8CyrAl8AaWvJFTVj_bvpt,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8CyrAl8AaWvJFTVj_bvpt\image_1.jpg,Lesotho,Berea,Teyateyaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-8CyrAl8AaWvJFTVj_bvpt,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8CyrAl8AaWvJFTVj_bvpt\image_2.jpg,Lesotho,Berea,Teyateyaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-8CyrAl8AaWvJFTVj_bvpt,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-8CyrAl8AaWvJFTVj_bvpt\image_3.jpg,Lesotho,Berea,Teyateyaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-jT41y7YNeO5qGQ0Dj8lR0,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jT41y7YNeO5qGQ0Dj8lR0\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,train
propmarket-jT41y7YNeO5qGQ0Dj8lR0,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jT41y7YNeO5qGQ0Dj8lR0\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,train
propmarket-jT41y7YNeO5qGQ0Dj8lR0,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jT41y7YNeO5qGQ0Dj8lR0\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,train
propmarket-jT41y7YNeO5qGQ0Dj8lR0,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-jT41y7YNeO5qGQ0Dj8lR0\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Traditional,Urban,train
propmarket-mrNXjggdJORKMuy1xzCJR,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mrNXjggdJORKMuy1xzCJR\image_1.jpg,Lesotho,Maseru,Linakotseng,sale,House,2,Good,Traditional,Suburban,train
propmarket-mrNXjggdJORKMuy1xzCJR,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mrNXjggdJORKMuy1xzCJR\image_2.jpg,Lesotho,Maseru,Linakotseng,sale,House,2,Good,Traditional,Suburban,train
propmarket-xCJ9fuicyQRzWK5mXpAjJ,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-xCJ9fuicyQRzWK5mXpAjJ\image_1.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-xCJ9fuicyQRzWK5mXpAjJ,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-xCJ9fuicyQRzWK5mXpAjJ\image_2.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-xCJ9fuicyQRzWK5mXpAjJ,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-xCJ9fuicyQRzWK5mXpAjJ\image_3.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-xCJ9fuicyQRzWK5mXpAjJ,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-xCJ9fuicyQRzWK5mXpAjJ\image_4.jpg,Lesotho,Berea,Sekamaneng,sale,House,2,Good,Traditional,Suburban,train
propmarket-O5odO8OaNdZ-DmbkJ0mjS,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-O5odO8OaNdZ-DmbkJ0mjS\image_1.jpg,Lesotho,Maseru,Matebeleng (ha Penapena),sale,House,4,Good,Family,Garden,val
propmarket-O5odO8OaNdZ-DmbkJ0mjS,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-O5odO8OaNdZ-DmbkJ0mjS\image_2.jpg,Lesotho,Maseru,Matebeleng (ha Penapena),sale,House,4,Good,Family,Garden,val
propmarket-O5odO8OaNdZ-DmbkJ0mjS,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-O5odO8OaNdZ-DmbkJ0mjS\image_3.jpg,Lesotho,Maseru,Matebeleng (ha Penapena),sale,House,4,Good,Family,Garden,val
propmarket-O5odO8OaNdZ-DmbkJ0mjS,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-O5odO8OaNdZ-DmbkJ0mjS\image_4.jpg,Lesotho,Maseru,Matebeleng (ha Penapena),sale,House,4,Good,Family,Garden,val
propmarket-O5odO8OaNdZ-DmbkJ0mjS,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-O5odO8OaNdZ-DmbkJ0mjS\image_5.jpg,Lesotho,Maseru,Matebeleng (ha Penapena),sale,House,4,Good,Family,Garden,val
propmarket-SHzbMRolHH_oHOXcKZhBh,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SHzbMRolHH_oHOXcKZhBh\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,1,Good,Traditional,Urban,val
